DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/15/2015,14:00,BROOKLYN,11201,40.6899325,-73.9814728,"(40.6899325, -73.9814728)",FLATBUSH AVENUE EXTENSION,DEKALB AVENUE,,0,0,0,0,0,0,0,0,,,,,,3315887,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
10/15/2015,14:00,BRONX,10458,40.87213,-73.8824688,"(40.87213, -73.8824688)",EAST MOSHOLU PARKWAY SOUTH,BAINBRIDGE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316391,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2015,13:58,,,40.7880917,-73.9827,"(40.7880917, -73.9827)",,,,1,0,0,0,0,0,1,0,Outside Car Distraction,Unspecified,,,,3315585,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,13:57,BRONX,10473,40.8242083,-73.8587895,"(40.8242083, -73.8587895)",WHITE PLAINS ROAD,STORY AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3316329,SPORT UTILITY / STATION WAGON,,,,
10/15/2015,13:56,BROOKLYN,11217,40.6805947,-73.9808878,"(40.6805947, -73.9808878)",BALTIC STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315861,SPORT UTILITY / STATION WAGON,BUS,,,
10/15/2015,13:55,MANHATTAN,10036,40.7597301,-73.9916833,"(40.7597301, -73.9916833)",WEST 44 STREET,9 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315558,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,13:50,BROOKLYN,11218,40.634353,-73.978905,"(40.634353, -73.978905)",DAHILL ROAD,41 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3316971,PASSENGER VEHICLE,BICYCLE,,,
10/15/2015,13:50,,,,,,,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3315884,SPORT UTILITY / STATION WAGON,TAXI,,,
10/15/2015,13:50,MANHATTAN,10011,40.7452931,-73.9984879,"(40.7452931, -73.9984879)",8 AVENUE,WEST 23 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3315513,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
10/15/2015,13:49,BROOKLYN,11203,40.6411245,-73.9456267,"(40.6411245, -73.9456267)",AVENUE D,NEW YORK AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Driver Inattention/Distraction,,,,3316415,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,13:48,MANHATTAN,10029,40.7948085,-73.9444068,"(40.7948085, -73.9444068)",EAST 110 STREET,LEXINGTON AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3316264,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
10/15/2015,13:45,MANHATTAN,10001,40.7460392,-73.9905157,"(40.7460392, -73.9905157)",WEST 28 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3316210,PASSENGER VEHICLE,VAN,,,
10/15/2015,13:44,MANHATTAN,10023,40.7730328,-73.9821971,"(40.7730328, -73.9821971)",WEST 65 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3317385,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),,,
10/15/2015,13:42,QUEENS,11374,40.7270584,-73.8706309,"(40.7270584, -73.8706309)",62 AVENUE,WOODHAVEN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3315938,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,13:40,BROOKLYN,11219,40.6259834,-74.0015202,"(40.6259834, -74.0015202)",13 AVENUE,65 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315785,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/15/2015,13:40,BRONX,10451,40.8268488,-73.9226784,"(40.8268488, -73.9226784)",GRAND CONCOURSE,EAST 161 STREET,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3316337,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
10/15/2015,13:35,MANHATTAN,10022,40.7616096,-73.9707499,"(40.7616096, -73.9707499)",EAST 57 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315559,TAXI,PICK-UP TRUCK,,,
10/15/2015,13:35,MANHATTAN,10018,40.7534749,-73.9925287,"(40.7534749, -73.9925287)",WEST 36 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315532,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),,,
10/15/2015,13:34,BROOKLYN,11210,40.6135074,-73.9540845,"(40.6135074, -73.9540845)",OCEAN AVENUE,AVENUE O,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315799,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2015,13:30,QUEENS,11103,40.7654813,-73.9136994,"(40.7654813, -73.9136994)",STEINWAY STREET,28 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3316118,MOTORCYCLE,PASSENGER VEHICLE,,,
10/15/2015,13:30,BROOKLYN,11231,40.6857317,-74.0023581,"(40.6857317, -74.0023581)",COLUMBIA STREET,DEGRAW STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3315844,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/15/2015,13:30,BRONX,10459,40.8262585,-73.8888044,"(40.8262585, -73.8888044)",BRYANT AVENUE,WESTCHESTER AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Physical Disability,,,,3315652,PASSENGER VEHICLE,OTHER,,,
10/15/2015,16:10,,,40.7090991,-73.9962116,"(40.7090991, -73.9962116)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3316729,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,16:10,BROOKLYN,11209,40.6275077,-74.0323652,"(40.6275077, -74.0323652)",RIDGE BOULEVARD,81 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,16:00,,,40.8230413,-73.881916,"(40.8230413, -73.881916)",,,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3316324,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,16:00,,,,,,WOODHAVEN BOULEVARD,YELLOWSTONE BOULEVARD,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3316661,TAXI,PASSENGER VEHICLE,,,
10/15/2015,16:00,BROOKLYN,11226,40.6468847,-73.9491535,"(40.6468847, -73.9491535)",NOSTRAND AVENUE,TILDEN AVENUE,,1,0,1,0,0,0,0,0,Glare,,,,,3316416,PASSENGER VEHICLE,,,,
10/15/2015,16:00,BROOKLYN,11203,40.6491612,-73.9455084,"(40.6491612, -73.9455084)",EAST 34 STREET,SNYDER AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3316417,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,16:00,BRONX,10469,40.8741523,-73.8469245,"(40.8741523, -73.8469245)",FENTON AVENUE,GIVAN AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3316361,PASSENGER VEHICLE,BUS,,,
10/15/2015,16:00,,,40.699718,-73.961813,"(40.699718, -73.961813)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3316524,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,16:00,,,,,,EAST 138 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3315640,PASSENGER VEHICLE,BUS,,,
10/15/2015,16:00,,,,,,BRUCKNER BOULEVARD,ROSEDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3316330,MOTORCYCLE,,,,
10/15/2015,16:00,STATEN ISLAND,10304,40.5901799,-74.100883,"(40.5901799, -74.100883)",RICHMOND ROAD,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3316156,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,16:00,QUEENS,11416,40.6835134,-73.8406305,"(40.6835134, -73.8406305)",101 STREET,103 AVENUE,,0,0,0,0,0,0,0,0,Glare,,,,,3315978,VAN,,,,
10/15/2015,16:00,QUEENS,11385,40.6985515,-73.8892915,"(40.6985515, -73.8892915)",COOPER AVENUE,65 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3315942,OTHER,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/15/2015,16:00,QUEENS,11378,40.7293596,-73.92855,"(40.7293596, -73.92855)",LAUREL HILL BOULEVARD,56 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316628,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2015,16:00,QUEENS,11375,40.7237262,-73.8545432,"(40.7237262, -73.8545432)",AUSTIN STREET,67 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316667,VAN,UNKNOWN,,,
10/15/2015,16:00,QUEENS,11368,40.7469059,-73.8637028,"(40.7469059, -73.8637028)",NATIONAL STREET,43 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3316053,VAN,LARGE COM VEH(6 OR MORE TIRES),,,
10/15/2015,16:00,QUEENS,11355,40.7542523,-73.8278248,"(40.7542523, -73.8278248)",FRANKLIN AVENUE,MAIN STREET,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3316036,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,16:00,BRONX,10459,40.820189,-73.8906752,"(40.820189, -73.8906752)",BRUCKNER BOULEVARD,HUNTS POINT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316312,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,15:55,BRONX,10467,40.8746552,-73.8626888,"(40.8746552, -73.8626888)",MAGENTA STREET,BARNES AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3316364,VAN,,,,
10/15/2015,15:50,MANHATTAN,10011,40.7476892,-74.0041684,"(40.7476892, -74.0041684)",WEST 23 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3316198,PASSENGER VEHICLE,VAN,,,
10/15/2015,15:48,BROOKLYN,11203,40.6517331,-73.930381,"(40.6517331, -73.930381)",UTICA AVENUE,CHURCH AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3323972,VAN,,,,
10/15/2015,15:48,BROOKLYN,11203,40.6517331,-73.930381,"(40.6517331, -73.930381)",UTICA AVENUE,CHURCH AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3316481,VAN,,,,
10/15/2015,15:48,,,,,,ROCKAWAY BOULEVARD,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316608,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,15:46,BRONX,10470,40.8953759,-73.8635575,"(40.8953759, -73.8635575)",WEBSTER AVENUE,EAST 233 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3316366,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:45,QUEENS,11373,40.7367523,-73.8776702,"(40.7367523, -73.8776702)",QUEENS BOULEVARD,BROADWAY,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Unspecified,,,,3316055,SPORT UTILITY / STATION WAGON,VAN,,,
10/15/2015,15:45,BROOKLYN,11206,40.7102211,-73.9509952,"(40.7102211, -73.9509952)",UNION AVENUE,MAUJER STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3315906,PASSENGER VEHICLE,MOTORCYCLE,,,
10/15/2015,15:45,MANHATTAN,10075,40.7742834,-73.9572953,"(40.7742834, -73.9572953)",EAST 79 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3316247,SPORT UTILITY / STATION WAGON,TAXI,,,
10/15/2015,15:45,BROOKLYN,11207,40.663687,-73.888924,"(40.663687, -73.888924)",MILLER AVENUE,NEW LOTS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316463,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,15:45,BRONX,10452,40.8350523,-73.9261381,"(40.8350523, -73.9261381)",WEST 166 STREET,WOODYCREST AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316339,UNKNOWN,UNKNOWN,,,
10/15/2015,15:42,MANHATTAN,10003,40.7332923,-73.9871799,"(40.7332923, -73.9871799)",EAST 14 STREET,3 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,,,,,3315526,BUS,,,,
10/15/2015,15:40,MANHATTAN,10017,40.7542505,-73.9689773,"(40.7542505, -73.9689773)",EAST 49 STREET,2 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3316218,SPORT UTILITY / STATION WAGON,,,,
10/15/2015,15:40,BROOKLYN,11207,40.6781627,-73.8974769,"(40.6781627, -73.8974769)",PENNSYLVANIA AVENUE,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316464,SPORT UTILITY / STATION WAGON,BUS,,,
10/15/2015,15:38,MANHATTAN,10021,40.7711045,-73.9638248,"(40.7711045, -73.9638248)",PARK AVENUE,EAST 72 STREET,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3316778,SPORT UTILITY / STATION WAGON,,,,
10/15/2015,15:37,BROOKLYN,11230,40.6179071,-73.9609649,"(40.6179071, -73.9609649)",AVENUE M,EAST 14 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3317000,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/15/2015,15:35,QUEENS,11385,40.7042021,-73.8828731,"(40.7042021, -73.8828731)",69 PLACE,CENTRAL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3317124,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/15/2015,10:25,BROOKLYN,11203,40.6516058,-73.9332966,"(40.6516058, -73.9332966)",SCHENECTADY AVENUE,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3315774,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/15/2015,10:23,MANHATTAN,10036,40.7572323,-73.9897922,"(40.7572323, -73.9897922)",8 AVENUE,WEST 42 STREET,,0,0,0,0,0,0,0,0,Lost Consciousness,Cell Phone (hands-free),,,,3322151,BUS,OTHER,,,
10/15/2015,10:20,STATEN ISLAND,10304,40.6190947,-74.0860069,"(40.6190947, -74.0860069)",VANDUZER STREET,OSGOOD AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3316137,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/15/2015,10:20,,,,,,,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3315882,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2015,10:20,STATEN ISLAND,10304,40.6010077,-74.0915005,"(40.6010077, -74.0915005)",COLUMBUS AVENUE,TARGEE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3316155,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2015,10:20,BRONX,10468,40.8788714,-73.8856752,"(40.8788714, -73.8856752)",JEROME AVENUE,RISSE STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3315730,PASSENGER VEHICLE,,,,
10/15/2015,10:20,BRONX,10456,40.8294187,-73.9122542,"(40.8294187, -73.9122542)",CLAY AVENUE,EAST 166 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3316866,VAN,SPORT UTILITY / STATION WAGON,,,
10/15/2015,10:17,MANHATTAN,10012,40.7213093,-73.994704,"(40.7213093, -73.994704)",SPRING STREET,ELIZABETH STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3315482,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/15/2015,10:15,,,,,,LINDEN BOULEVARD,ALABAMA AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3315833,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
10/15/2015,10:15,MANHATTAN,10036,40.7573389,-73.986013,"(40.7573389, -73.986013)",WEST 44 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315531,TAXI,TAXI,,,
10/15/2015,10:15,MANHATTAN,10020,40.7586447,-73.9813418,"(40.7586447, -73.9813418)",WEST 48 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315554,PASSENGER VEHICLE,VAN,,,
10/15/2015,10:10,MANHATTAN,10035,40.8005566,-73.940205,"(40.8005566, -73.940205)",EAST 119 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3315602,SPORT UTILITY / STATION WAGON,VAN,,,
10/15/2015,10:10,MANHATTAN,10001,40.7539088,-73.9996138,"(40.7539088, -73.9996138)",10 AVENUE,WEST 33 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3316199,UNKNOWN,OTHER,,,
10/15/2015,10:07,,,40.7648401,-73.9704958,"(40.7648401, -73.9704958)",,,OPPOSITE OF 40 E 61 ST,0,0,0,0,0,0,0,0,Unspecified,,,,,3315568,VAN,,,,
