DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/09/2016,13:32,BRONX,10454,40.8087895,-73.9161827,"(40.8087895, -73.9161827)",SAINT ANNS AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367535,BUS,BICYCLE,,,
01/09/2016,9:55,BRONX,10454,40.8109926,-73.9148469,"(40.8109926, -73.9148469)",EAST 144 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367537,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
01/08/2016,10:00,BRONX,10454,40.8048401,-73.9127887,"(40.8048401, -73.9127887)",EAST 138 STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367038,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/08/2016,17:45,BRONX,10454,40.8054529,-73.9102196,"(40.8054529, -73.9102196)",EAST 140 STREET,BRUCKNER EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367532,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
01/08/2016,14:46,BRONX,10454,40.8075593,-73.9192258,"(40.8075593, -73.9192258)",EAST 138 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3367039,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/08/2016,19:15,BRONX,10454,40.8140721,-73.9147635,"(40.8140721, -73.9147635)",CYPRESS AVENUE,SAINT MARYS STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3367534,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
01/07/2016,17:00,BRONX,10454,40.8082617,-73.9188059,"(40.8082617, -73.9188059)",BROOK AVENUE,EAST 139 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3366509,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
01/06/2016,1:50,BRONX,10454,40.8082617,-73.9188059,"(40.8082617, -73.9188059)",EAST 139 STREET,BROOK AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3365889,UNKNOWN,PASSENGER VEHICLE,,,
01/05/2016,8:40,BRONX,10454,40.8053681,-73.9218942,"(40.8053681, -73.9218942)",EAST 134 STREET,BROWN PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3365186,PASSENGER VEHICLE,UNKNOWN,,,
01/04/2016,14:00,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Physical Disability,Fatigued/Drowsy,,,,3366497,PASSENGER VEHICLE,VAN,,,
01/03/2016,16:22,BRONX,10454,40.8081338,-73.9165881,"(40.8081338, -73.9165881)",EAST 140 STREET,SAINT ANNS AVENUE,,3,0,0,0,0,0,3,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,Unspecified,3364631,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE
01/03/2016,10:10,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3364106,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
01/02/2016,13:44,BRONX,10454,40.8066109,-73.9209933,"(40.8066109, -73.9209933)",BROWN PLACE,EAST 136 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3364100,SPORT UTILITY / STATION WAGON,BICYCLE,,,
12/31/2015,12:25,BRONX,10454,40.8054914,-73.9103026,"(40.8054914, -73.9103026)",BRUCKNER BOULEVARD,EAST 140 STREET,,2,0,0,0,0,0,2,0,Other Vehicular,Driver Inattention/Distraction,,,,3362914,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/31/2015,13:50,BRONX,10454,40.8055589,-73.9124084,"(40.8055589, -73.9124084)",EAST 139 STREET,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3362915,PASSENGER VEHICLE,UNKNOWN,,,
12/30/2015,19:45,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3362912,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/30/2015,14:47,BRONX,10454,40.8062738,-73.914098,"(40.8062738, -73.914098)",EAST 139 STREET,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3362911,PASSENGER VEHICLE,UNKNOWN,,,
12/30/2015,22:00,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,3362910,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/30/2015,22:30,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3362906,UNKNOWN,,,,
12/29/2015,19:42,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",WILLIS AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3362402,PASSENGER VEHICLE,OTHER,,,
12/29/2015,22:39,BRONX,10454,40.8003425,-73.9141887,"(40.8003425, -73.9141887)",WILLOW AVENUE,EAST 132 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3362403,OTHER,SPORT UTILITY / STATION WAGON,,,
12/29/2015,20:07,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",WILLIS AVENUE,EAST 135 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3362401,OTHER,SPORT UTILITY / STATION WAGON,,,
12/29/2015,17:54,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,ST ANN'S AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,,,,3362400,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/25/2015,18:33,BRONX,10454,40.8082617,-73.9188059,"(40.8082617, -73.9188059)",EAST 139 STREET,BROOK AVENUE,,2,0,0,0,0,0,2,0,Physical Disability,Unspecified,,,,3360229,PASSENGER VEHICLE,LIVERY VEHICLE,,,
12/24/2015,16:45,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3359351,SPORT UTILITY / STATION WAGON,LIVERY VEHICLE,,,
12/24/2015,10:58,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3359352,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/24/2015,17:39,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3360237,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/23/2015,8:48,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",EAST 135 STREET,WILLIS AVENUE,,1,0,0,0,0,0,1,0,Other Vehicular,Physical Disability,,,,3358640,PASSENGER VEHICLE,UNKNOWN,,,
12/22/2015,6:23,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3358632,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/22/2015,12:46,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,ST ANNS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3358637,VAN,,,,
12/22/2015,14:50,BRONX,10454,40.8089229,-73.918433,"(40.8089229, -73.918433)",EAST 140 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Other Electronic Device,Unspecified,,,,3360623,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/21/2015,9:15,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3357339,OTHER,PASSENGER VEHICLE,,,
12/21/2015,20:57,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3357342,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/20/2015,18:25,BRONX,10454,40.8097792,-73.9223984,"(40.8097792, -73.9223984)",EAST 139 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3356661,PASSENGER VEHICLE,UNKNOWN,,,
12/19/2015,17:02,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",EAST 135 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3356656,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/18/2015,18:38,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",EAST 138 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3356072,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/18/2015,18:25,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3356071,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/16/2015,23:23,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",BRUCKNER BOULEVARD,LINCOLN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3354715,PASSENGER VEHICLE,UNKNOWN,,,
12/16/2015,17:34,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3354717,PICK-UP TRUCK,PICK-UP TRUCK,,,
12/15/2015,20:58,BRONX,10454,40.811651,-73.914474,"(40.811651, -73.914474)",EAST 145 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3354710,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/14/2015,0:01,BRONX,10454,40.8003425,-73.9141887,"(40.8003425, -73.9141887)",EAST 132 STREET,WILLOW AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3353283,OTHER,OTHER,,,
12/13/2015,11:55,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3352593,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
12/13/2015,22:30,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3352595,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/13/2015,21:13,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Fatigued/Drowsy,,,,3352596,PICK-UP TRUCK,UNKNOWN,,,
12/12/2015,21:50,BRONX,10454,40.8107277,-73.9246479,"(40.8107277, -73.9246479)",EAST 139 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3351961,PASSENGER VEHICLE,LIVERY VEHICLE,,,
12/12/2015,11:30,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",EAST 135 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3351424,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/11/2015,11:13,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Lost Consciousness,Driver Inattention/Distraction,,,,3350834,AMBULANCE,PASSENGER VEHICLE,,,
12/11/2015,12:10,BRONX,10454,40.8109488,-73.9271438,"(40.8109488, -73.9271438)",EAST 138 STREET,MORRIS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3350839,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/11/2015,8:30,BRONX,10454,40.8035936,-73.9197796,"(40.8035936, -73.9197796)",BRUCKNER BOULEVARD,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3350835,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/11/2015,17:50,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3351421,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/11/2015,11:00,BRONX,10454,40.8070476,-73.9300307,"(40.8070476, -73.9300307)",LINCOLN AVENUE,EAST 132 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3350838,PASSENGER VEHICLE,UNKNOWN,,,
12/10/2015,17:44,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3350829,SPORT UTILITY / STATION WAGON,,,,
12/10/2015,6:30,BRONX,10454,40.8059881,-73.9214492,"(40.8059881, -73.9214492)",EAST 135 STREET,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3350250,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
12/10/2015,6:10,BRONX,10454,40.8046157,-73.9066556,"(40.8046157, -73.9066556)",WALNUT AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3350826,SMALL COM VEH(4 TIRES),SMALL COM VEH(4 TIRES),,,
12/10/2015,20:55,BRONX,10454,40.8141892,-73.9212444,"(40.8141892, -73.9212444)",EAST 145 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3350831,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
12/09/2015,8:40,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",SOUTHERN BOULEVARD,EAST 144 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3349648,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
12/09/2015,19:26,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3350249,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/08/2015,8:30,BRONX,10454,40.8079057,-73.9200454,"(40.8079057, -73.9200454)",EAST 138 STREET,BROWN PLACE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3348957,SPORT UTILITY / STATION WAGON,TAXI,,,
12/08/2015,9:45,BRONX,10454,40.8003425,-73.9141887,"(40.8003425, -73.9141887)",EAST 132 STREET,WILLOW AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3348954,SMALL COM VEH(4 TIRES),VAN,,,
12/08/2015,0:35,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3348955,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
12/08/2015,10:40,BRONX,10454,40.8039083,-73.9184356,"(40.8039083, -73.9184356)",EAST 134 STREET,SAINT ANNS PLACE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3348956,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
12/07/2015,17:19,BRONX,10454,40.8046157,-73.9066556,"(40.8046157, -73.9066556)",EAST 141 STREET,WALNUT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3348945,UNKNOWN,SPORT UTILITY / STATION WAGON,,,
12/06/2015,10:32,BRONX,10454,40.8068225,-73.9174784,"(40.8068225, -73.9174784)",EAST 138 STREET,SAINT ANNS AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3348268,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/06/2015,5:10,BRONX,10454,40.8109488,-73.9271438,"(40.8109488, -73.9271438)",EAST 138 STREET,MORRIS AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,3348276,PASSENGER VEHICLE,,,,
12/05/2015,17:53,BRONX,10454,40.8068402,-73.9274915,"(40.8068402, -73.9274915)",ALEXANDER AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3347141,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/05/2015,2:30,BRONX,10454,40.8042214,-73.9113374,"(40.8042214, -73.9113374)",EAST 138 STREET,WILLOW AVENUE,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,,,,3347130,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/05/2015,17:20,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3348267,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/04/2015,16:42,BRONX,10454,40.8087895,-73.9161827,"(40.8087895, -73.9161827)",SAINT ANNS AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,3347138,BUS,,,,
12/04/2015,19:00,BRONX,10454,40.8079057,-73.9200454,"(40.8079057, -73.9200454)",EAST 138 STREET,BROWN PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3347704,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,,
12/04/2015,13:40,BRONX,10454,40.8075593,-73.9192258,"(40.8075593, -73.9192258)",EAST 138 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3346536,LIVERY VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/04/2015,19:21,BRONX,10454,40.8055605,-73.9144963,"(40.8055605, -73.9144963)",EAST 138 STREET,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3347137,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/04/2015,22:00,BRONX,10454,40.8084322,-73.9233717,"(40.8084322, -73.9233717)",WILLIS AVENUE,EAST 137 STREET,,1,0,0,0,1,0,0,0,Turning Improperly,Unspecified,,,,3347131,SPORT UTILITY / STATION WAGON,BICYCLE,,,
12/03/2015,8:00,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3345898,SPORT UTILITY / STATION WAGON,OTHER,,,
12/03/2015,16:38,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3346537,PASSENGER VEHICLE,OTHER,,,
12/03/2015,11:30,BRONX,10454,40.8083782,-73.9290539,"(40.8083782, -73.9290539)",EAST 134 STREET,LINCOLN AVENUE,,2,0,0,0,0,0,2,0,Driver Inexperience,Driver Inexperience,,,,3345900,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/02/2015,15:00,BRONX,10454,40.80761,-73.9133955,"(40.80761, -73.9133955)",CYPRESS AVENUE,EAST 141 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3345209,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/02/2015,13:39,BRONX,10454,40.8071867,-73.9242798,"(40.8071867, -73.9242798)",EAST 135 STREET,WILLIS AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3345207,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/02/2015,10:00,BRONX,10454,40.8054914,-73.9103026,"(40.8054914, -73.9103026)",EAST 140 STREET,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3345211,OTHER,UNKNOWN,,,
12/02/2015,18:00,BRONX,10454,40.8032746,-73.9188734,"(40.8032746, -73.9188734)",BRUCKNER BOULEVARD,SAINT ANNS PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3345213,BUS,PASSENGER VEHICLE,,,
12/02/2015,6:34,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Driver Inexperience,Fatigued/Drowsy,,,,3345206,PASSENGER VEHICLE,UNKNOWN,,,
12/02/2015,21:25,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3345897,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/02/2015,17:38,BRONX,10454,40.804696,-73.9223863,"(40.804696, -73.9223863)",BRUCKNER BOULEVARD,BROWN PLACE,,0,0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,3345895,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/02/2015,16:00,BRONX,10454,40.8068402,-73.9274915,"(40.8068402, -73.9274915)",BRUCKNER BOULEVARD,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3345896,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES),,,
12/01/2015,8:00,BRONX,10454,40.8081625,-73.9265219,"(40.8081625, -73.9265219)",EAST 135 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3344444,SPORT UTILITY / STATION WAGON,BUS,,,
12/01/2015,21:00,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3345203,OTHER,OTHER,,,
12/01/2015,20:00,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,3345201,OTHER,OTHER,,,
12/01/2015,19:30,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",ST MARYS STREET,EAST 143 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3345205,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
12/01/2015,17:31,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",WILLOW AVENUE,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3345199,PASSENGER VEHICLE,OTHER,,,
12/01/2015,17:10,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",WILLOW AVENUE,EAST 138 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3345198,OTHER,VAN,,,
12/01/2015,13:37,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",ROSE FEISS BOULEVARD,EAST 136 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3344443,OTHER,OTHER,,,
11/30/2015,18:45,BRONX,10454,40.8071531,-73.9082053,"(40.8071531, -73.9082053)",SOUTHERN BOULEVARD,EAST 142 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3344437,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/30/2015,14:00,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3344434,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/29/2015,16:14,BRONX,10454,40.8075593,-73.9192258,"(40.8075593, -73.9192258)",EAST 138 STREET,BROOK AVENUE,,0,0,0,0,0,0,0,0,,,,,,3343894,VAN,SPORT UTILITY / STATION WAGON,,,
11/29/2015,13:40,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3343889,PASSENGER VEHICLE,UNKNOWN,,,
11/29/2015,8:10,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",SAINT MARYS STREET,BEEKMAN AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3343893,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/28/2015,14:52,BRONX,10454,40.8032746,-73.9188734,"(40.8032746, -73.9188734)",BRUCKNER BOULEVARD,SAINT ANNS PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3342840,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/27/2015,14:36,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,Unspecified,,3343888,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/27/2015,12:51,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3344435,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/27/2015,0:15,BRONX,10454,40.8100528,-73.9251435,"(40.8100528, -73.9251435)",EAST 138 STREET,ALEXANDER AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3342274,PASSENGER VEHICLE,UNKNOWN,,,
